data,ano,mes,dia,fenomeno_climatico,precipitacao_mm,temperatura_c,umidade_percent,vento_kmh,pressao_hpa,estacao
2019-03-19,2019,3,19,Neutro,279.5,28.1,68.2,14.4,1011.0,Chuvosa
2019-03-20,2019,3,20,Neutro,342.5,27.1,77.3,10.6,1012.4,Chuvosa
2019-03-21,2019,3,21,Neutro,207.4,28.4,70.7,24.4,1010.3,Chuvosa
2019-03-22,2019,3,22,Neutro,278.3,27.9,70.8,20.6,1011.6,Chuvosa
2019-03-23,2019,3,23,Neutro,178.2,27.1,67.3,19.2,1016.3,Chuvosa
2019-03-24,2019,3,24,Neutro,129.1,27.2,73.9,18.5,1008.9,Chuvosa
2019-03-25,2019,3,25,Neutro,113.7,26.5,79.9,11.6,1012.4,Chuvosa
2019-03-26,2019,3,26,Neutro,169.5,26.3,75.9,17.0,1020.1,Chuvosa
2019-03-27,2019,3,27,Neutro,135.5,27.2,69.6,18.5,1011.4,Chuvosa
2019-03-28,2019,3,28,Neutro,234.4,28.3,74.6,12.8,1011.2,Chuvosa
2019-03-29,2019,3,29,Neutro,174.3,27.4,74.2,24.4,1011.6,Chuvosa
2019-03-30,2019,3,30,Neutro,310.8,26.8,78.8,10.7,1012.7,Chuvosa
2019-03-31,2019,3,31,Neutro,422.5,27.1,73.7,15.0,1012.7,Chuvosa
2019-04-01,2019,4,1,Neutro,145.8,27.4,69.5,19.3,1011.2,Chuvosa
2019-04-02,2019,4,2,Neutro,136.4,28.4,68.1,11.9,1014.0,Chuvosa
2019-04-03,2019,4,3,Neutro,82.2,26.8,79.7,17.9,1015.5,Chuvosa
2019-04-04,2019,4,4,Neutro,599.3,26.2,68.7,25.2,1010.4,Chuvosa
2019-04-05,2019,4,5,Neutro,148.1,27.7,81.3,13.2,1012.2,Chuvosa
2019-04-06,2019,4,6,Neutro,257.1,27.9,63.8,14.0,1009.1,Chuvosa
2019-04-07,2019,4,7,Neutro,165.3,28.6,70.5,10.9,1016.4,Chuvosa
2019-04-08,2019,4,8,Neutro,281.2,27.6,70.4,14.0,1012.9,Chuvosa
2019-04-09,2019,4,9,Neutro,254.4,27.3,74.1,21.3,1014.5,Chuvosa
2019-04-10,2019,4,10,Neutro,232.4,28.5,63.0,10.9,1012.2,Chuvosa
2019-04-11,2019,4,11,Neutro,266.3,26.9,76.9,21.9,1015.3,Chuvosa
2019-04-12,2019,4,12,Neutro,160.3,27.1,73.0,22.3,1009.2,Chuvosa
2019-04-13,2019,4,13,Neutro,151.5,26.2,72.8,13.9,1013.2,Chuvosa
2019-04-14,2019,4,14,Neutro,83.7,27.9,72.5,13.9,1014.7,Chuvosa
2019-04-15,2019,4,15,Neutro,388.2,27.4,77.4,22.5,1011.1,Chuvosa
2019-04-16,2019,4,16,Neutro,269.2,27.8,68.5,16.2,1008.5,Chuvosa
2019-04-17,2019,4,17,Neutro,464.5,27.1,68.9,14.0,1014.4,Chuvosa
2019-04-18,2019,4,18,Neutro,130.5,27.5,65.5,18.1,1005.6,Chuvosa
2019-04-19,2019,4,19,Neutro,147.2,27.8,69.0,10.6,1011.0,Chuvosa
2019-04-20,2019,4,20,Neutro,684.9,27.1,71.5,14.7,1011.3,Chuvosa
2019-04-21,2019,4,21,Neutro,171.9,26.1,75.2,21.2,1014.3,Chuvosa
2019-04-22,2019,4,22,Neutro,132.3,27.9,70.9,23.5,1013.5,Chuvosa
2019-04-23,2019,4,23,Neutro,284.7,27.2,75.4,15.1,1009.9,Chuvosa
2019-04-24,2019,4,24,Neutro,38.2,27.6,71.5,13.3,1009.9,Chuvosa
2019-04-25,2019,4,25,Neutro,172.7,26.5,76.7,10.3,1011.6,Chuvosa
2019-04-26,2019,4,26,Neutro,205.5,27.5,73.9,11.7,1009.2,Chuvosa
2019-04-27,2019,4,27,Neutro,136.2,26.2,70.0,27.4,1009.8,Chuvosa
2019-04-28,2019,4,28,Neutro,126.3,26.7,87.8,14.8,1008.2,Chuvosa
2019-04-29,2019,4,29,Neutro,102.5,28.0,72.8,9.8,1014.6,Chuvosa
2019-04-30,2019,4,30,Neutro,402.2,28.3,70.7,9.9,1012.3,Chuvosa
2019-05-01,2019,5,1,Neutro,34.5,28.3,75.0,29.8,1012.3,Chuvosa
2019-05-02,2019,5,2,Neutro,32.1,26.8,77.7,14.7,1010.7,Chuvosa
2019-05-03,2019,5,3,Neutro,114.8,26.9,79.2,27.8,1013.5,Chuvosa
2019-05-04,2019,5,4,Neutro,221.1,26.6,83.3,22.7,1013.5,Chuvosa
2019-05-05,2019,5,5,Neutro,249.3,27.0,73.7,11.5,1010.8,Chuvosa
2019-05-06,2019,5,6,Neutro,76.2,29.8,77.0,20.0,1009.7,Chuvosa
2019-05-07,2019,5,7,Neutro,152.3,28.2,76.6,12.1,1008.2,Chuvosa
2019-05-08,2019,5,8,Neutro,297.8,27.8,78.1,17.0,1009.4,Chuvosa
2019-05-09,2019,5,9,Neutro,120.2,27.4,78.8,18.0,1016.6,Chuvosa
2019-05-10,2019,5,10,Neutro,18.4,28.0,74.9,16.2,1011.5,Chuvosa
2019-05-11,2019,5,11,Neutro,119.6,28.6,76.1,29.5,1008.9,Chuvosa
2019-05-12,2019,5,12,Neutro,26.6,27.6,71.8,18.9,1006.7,Chuvosa
2019-05-13,2019,5,13,Neutro,89.2,26.2,73.9,14.3,1011.5,Chuvosa
2019-05-14,2019,5,14,Neutro,70.7,29.1,70.5,20.4,1014.1,Chuvosa
2019-05-15,2019,5,15,Neutro,100.3,26.8,76.2,17.8,1013.1,Chuvosa
2019-05-16,2019,5,16,Neutro,193.0,27.8,72.0,20.4,1008.8,Chuvosa
2019-05-17,2019,5,17,Neutro,32.4,27.2,73.1,12.4,1011.9,Chuvosa
2019-05-18,2019,5,18,Neutro,173.0,27.4,79.0,17.9,1006.9,Chuvosa
2019-05-19,2019,5,19,Neutro,126.1,28.1,78.4,16.1,1013.9,Chuvosa
2019-05-20,2019,5,20,Neutro,39.9,28.6,73.4,14.8,1010.7,Chuvosa
2019-05-21,2019,5,21,Neutro,85.0,27.0,75.9,15.2,1015.3,Chuvosa
2019-05-22,2019,5,22,Neutro,15.4,27.8,73.3,14.9,1009.4,Chuvosa
2019-05-23,2019,5,23,Neutro,50.7,28.1,73.2,22.7,1008.1,Chuvosa
2019-05-24,2019,5,24,Neutro,195.6,27.7,77.7,15.3,1015.2,Chuvosa
2019-05-25,2019,5,25,Neutro,115.6,27.5,76.4,13.2,1012.6,Chuvosa
2019-05-26,2019,5,26,Neutro,277.7,27.8,76.1,10.3,1018.3,Chuvosa
2019-05-27,2019,5,27,Neutro,11.5,28.6,74.6,10.5,1012.8,Chuvosa
2019-05-28,2019,5,28,Neutro,35.5,28.6,71.9,27.7,1010.9,Chuvosa
2019-05-29,2019,5,29,Neutro,139.8,27.4,70.2,23.3,1008.0,Chuvosa
2019-05-30,2019,5,30,Neutro,154.0,27.0,73.1,19.3,1012.3,Chuvosa
2019-05-31,2019,5,31,Neutro,403.3,26.4,70.1,14.2,1006.1,Chuvosa
2019-06-01,2019,6,1,Neutro,153.2,27.7,74.2,18.4,1016.4,Transição
2019-06-02,2019,6,2,Neutro,61.5,29.5,79.9,10.2,1013.1,Transição
2019-06-03,2019,6,3,Neutro,34.0,28.3,76.9,12.0,1017.2,Transição
2019-06-04,2019,6,4,Neutro,134.5,27.5,65.4,15.9,1011.9,Transição
2019-06-05,2019,6,5,Neutro,129.5,28.0,70.0,19.2,1013.8,Transição
2019-06-06,2019,6,6,Neutro,12.8,27.9,75.7,33.2,1009.8,Transição
2019-06-07,2019,6,7,Neutro,43.8,28.9,70.5,12.5,1012.7,Transição
2019-06-08,2019,6,8,Neutro,114.5,27.9,67.5,15.1,1012.2,Transição
2019-06-09,2019,6,9,Neutro,49.5,27.1,73.8,21.5,1017.0,Transição
2019-06-10,2019,6,10,Neutro,24.3,28.6,84.7,13.1,1008.4,Transição
2019-06-11,2019,6,11,Neutro,117.7,27.0,67.0,15.2,1012.2,Transição
2019-06-12,2019,6,12,Neutro,33.0,28.1,78.9,12.9,1011.6,Transição
2019-06-13,2019,6,13,Neutro,171.1,29.5,67.0,10.2,1014.4,Transição
2019-06-14,2019,6,14,Neutro,62.0,27.1,79.7,14.3,1012.9,Transição
2019-06-15,2019,6,15,Neutro,106.7,28.4,67.3,17.3,1012.0,Transição
2019-06-16,2019,6,16,Neutro,71.5,27.5,75.5,13.6,1011.3,Transição
2019-06-17,2019,6,17,Neutro,52.4,26.4,73.1,16.5,1009.5,Transição
2019-06-18,2019,6,18,Neutro,98.6,27.9,66.6,14.6,1014.1,Transição
2019-06-19,2019,6,19,Neutro,183.0,29.1,74.8,10.3,1014.6,Transição
2019-06-20,2019,6,20,Neutro,193.4,29.1,71.5,17.0,1011.2,Transição
2019-06-21,2019,6,21,Neutro,66.8,27.2,80.1,25.4,1010.0,Transição
2019-06-22,2019,6,22,Neutro,58.3,26.7,70.7,20.3,1014.3,Transição
2019-06-23,2019,6,23,Neutro,25.9,27.8,86.7,14.9,1013.7,Transição
2019-06-24,2019,6,24,Neutro,91.2,26.9,72.8,18.4,1014.3,Transição
2019-06-25,2019,6,25,Neutro,189.6,27.2,68.8,19.8,1011.8,Transição
2019-06-26,2019,6,26,Neutro,115.4,27.2,77.0,13.4,1013.4,Transição
2019-06-27,2019,6,27,Neutro,36.9,29.1,74.0,18.3,1009.2,Transição
2019-06-28,2019,6,28,Neutro,166.5,27.7,75.8,19.1,1008.7,Transição
2019-06-29,2019,6,29,Neutro,20.0,28.4,71.2,13.7,1013.2,Transição
2019-06-30,2019,6,30,Neutro,63.9,28.1,71.3,17.5,1011.1,Transição
2019-07-01,2019,7,1,Neutro,60.8,27.0,67.5,18.6,1011.2,Seca
2019-07-02,2019,7,2,Neutro,39.8,28.0,77.2,16.1,1020.3,Seca
2019-07-03,2019,7,3,Neutro,6.6,28.6,73.7,21.0,1008.6,Seca
2019-07-04,2019,7,4,Neutro,78.1,29.1,65.6,16.6,1008.4,Seca
2019-07-05,2019,7,5,Neutro,74.2,28.0,75.8,25.2,1013.1,Seca
2019-07-06,2019,7,6,Neutro,44.7,29.7,72.1,15.3,1015.8,Seca
2019-07-07,2019,7,7,Neutro,49.4,27.0,76.0,15.9,1013.8,Seca
2019-07-08,2019,7,8,Neutro,13.3,28.8,75.0,14.0,1011.1,Seca
2019-07-09,2019,7,9,Neutro,43.7,28.7,72.1,13.5,1014.7,Seca
2019-07-10,2019,7,10,Neutro,9.2,27.6,71.3,13.0,1014.9,Seca
2019-07-11,2019,7,11,Neutro,21.6,29.4,78.0,11.5,1015.0,Seca
2019-07-12,2019,7,12,Neutro,36.8,27.1,70.1,14.2,1013.5,Seca
2019-07-13,2019,7,13,Neutro,30.9,28.6,76.8,13.3,1008.7,Seca
2019-07-14,2019,7,14,Neutro,94.0,28.5,76.2,11.4,1016.5,Seca
2019-07-15,2019,7,15,Neutro,52.8,27.9,78.1,25.5,1012.2,Seca
2019-07-16,2019,7,16,Neutro,50.4,27.8,74.7,18.3,1015.0,Seca
2019-07-17,2019,7,17,Neutro,37.4,27.8,71.4,14.0,1012.5,Seca
2019-07-18,2019,7,18,Neutro,29.8,27.5,78.3,19.5,1011.7,Seca
2019-07-19,2019,7,19,Neutro,23.3,29.0,80.9,15.8,1015.4,Seca
2019-07-20,2019,7,20,Neutro,57.3,29.7,75.7,21.0,1012.9,Seca
2019-07-21,2019,7,21,Neutro,34.9,28.0,78.1,20.1,1014.7,Seca
2019-07-22,2019,7,22,Neutro,19.6,28.2,74.2,17.2,1009.1,Seca
2019-07-23,2019,7,23,Neutro,32.8,28.3,75.3,13.7,1013.8,Seca
2019-07-24,2019,7,24,Neutro,52.0,28.7,75.8,11.2,1016.7,Seca
2019-07-25,2019,7,25,Neutro,54.9,26.9,76.2,9.0,1005.9,Seca
2019-07-26,2019,7,26,Neutro,55.8,28.0,76.7,18.5,1011.2,Seca
2019-07-27,2019,7,27,Neutro,36.2,27.7,69.0,13.1,1008.2,Seca
2019-07-28,2019,7,28,Neutro,120.6,29.5,75.5,20.0,1009.3,Seca
2019-07-29,2019,7,29,Neutro,98.7,29.0,77.8,11.5,1011.1,Seca
2019-07-30,2019,7,30,Neutro,62.7,27.8,69.8,10.0,1010.8,Seca
2019-07-31,2019,7,31,Neutro,106.1,29.4,79.0,13.1,1018.0,Seca
2019-08-01,2019,8,1,Neutro,39.4,28.4,69.7,15.3,1010.8,Seca
2019-08-02,2019,8,2,Neutro,26.8,28.9,69.4,13.4,1016.4,Seca
2019-08-03,2019,8,3,Neutro,36.3,28.7,69.3,29.3,1007.5,Seca
2019-08-04,2019,8,4,Neutro,50.4,27.5,75.7,15.8,1008.6,Seca
2019-08-05,2019,8,5,Neutro,51.4,28.2,74.8,15.0,1016.2,Seca
2019-08-06,2019,8,6,Neutro,10.4,27.5,74.7,21.0,1015.0,Seca
2019-08-07,2019,8,7,Neutro,11.7,28.5,76.8,17.4,1015.7,Seca
2019-08-08,2019,8,8,Neutro,0.0,27.9,70.3,10.5,1011.4,Seca
2019-08-09,2019,8,9,Neutro,26.2,28.0,87.2,14.4,1011.4,Seca
2019-08-10,2019,8,10,Neutro,0.0,28.1,72.9,16.8,1010.6,Seca
2019-08-11,2019,8,11,Neutro,32.7,27.6,71.8,11.4,1017.6,Seca
2019-08-12,2019,8,12,Neutro,50.7,28.2,75.9,24.7,1009.4,Seca
2019-08-13,2019,8,13,Neutro,0.0,27.4,72.4,16.2,1012.2,Seca
2019-08-14,2019,8,14,Neutro,37.4,28.5,65.9,15.8,1013.0,Seca
2019-08-15,2019,8,15,Neutro,0.3,28.2,76.7,30.7,1011.3,Seca
2019-08-16,2019,8,16,Neutro,12.8,27.9,77.3,15.0,1005.9,Seca
2019-08-17,2019,8,17,Neutro,6.1,28.4,73.1,15.6,1013.5,Seca
2019-08-18,2019,8,18,Neutro,3.5,28.8,74.8,19.4,1009.9,Seca
2019-08-19,2019,8,19,Neutro,4.9,28.0,68.4,10.2,1009.9,Seca
2019-08-20,2019,8,20,Neutro,29.9,28.8,71.8,10.9,1018.8,Seca
2019-08-21,2019,8,21,Neutro,15.1,27.7,71.7,10.9,1005.8,Seca
2019-08-22,2019,8,22,Neutro,34.2,29.2,66.5,15.2,1012.1,Seca
2019-08-23,2019,8,23,Neutro,55.6,28.4,68.8,13.7,1015.7,Seca
2019-08-24,2019,8,24,Neutro,28.0,28.1,73.6,19.0,1013.7,Seca
2019-08-25,2019,8,25,Neutro,81.5,28.8,70.9,40.5,1011.3,Seca
2019-08-26,2019,8,26,Neutro,15.6,29.9,69.8,14.8,1016.4,Seca
2019-08-27,2019,8,27,Neutro,70.4,28.5,76.4,16.3,1004.7,Seca
2019-08-28,2019,8,28,Neutro,20.1,27.8,72.4,18.1,1011.7,Seca
2019-08-29,2019,8,29,Neutro,47.3,26.2,79.9,18.8,1012.4,Seca
2019-08-30,2019,8,30,Neutro,69.8,29.0,70.7,16.4,1009.0,Seca
2019-08-31,2019,8,31,Neutro,0.0,27.5,66.5,16.7,1011.7,Seca
2019-09-01,2019,9,1,Neutro,0.0,28.7,82.4,13.2,1011.1,Seca
2019-09-02,2019,9,2,Neutro,9.1,28.5,82.1,13.7,1012.1,Seca
2019-09-03,2019,9,3,Neutro,0.0,28.8,76.6,12.8,1009.3,Seca
2019-09-04,2019,9,4,Neutro,21.6,27.9,71.8,15.8,1009.6,Seca
2019-09-05,2019,9,5,Neutro,20.1,28.0,77.8,18.1,1012.8,Seca
2019-09-06,2019,9,6,Neutro,0.0,28.5,74.6,18.1,1005.0,Seca
2019-09-07,2019,9,7,Neutro,38.4,28.3,74.6,17.6,1010.4,Seca
2019-09-08,2019,9,8,Neutro,0.0,27.1,69.6,15.2,1013.3,Seca
2019-09-09,2019,9,9,Neutro,52.8,28.4,83.5,12.1,1011.2,Seca
2019-09-10,2019,9,10,Neutro,26.2,27.1,74.1,18.0,1010.4,Seca
2019-09-11,2019,9,11,Neutro,1.3,28.7,70.7,21.4,1011.8,Seca
2019-09-12,2019,9,12,Neutro,30.6,29.6,75.3,19.3,1011.3,Seca
2019-09-13,2019,9,13,Neutro,14.7,28.5,76.6,22.4,1011.9,Seca
2019-09-14,2019,9,14,Neutro,42.2,28.0,75.0,15.7,1008.2,Seca
2019-09-15,2019,9,15,Neutro,0.0,26.6,70.7,12.1,1014.2,Seca
2019-09-16,2019,9,16,Neutro,32.4,27.9,74.7,10.6,1017.9,Seca
2019-09-17,2019,9,17,Neutro,10.5,26.6,72.2,16.6,1009.2,Seca
2019-09-18,2019,9,18,Neutro,15.1,27.2,69.3,19.6,1013.3,Seca
2019-09-19,2019,9,19,Neutro,0.0,27.9,75.7,13.5,1016.5,Seca
2019-09-20,2019,9,20,Neutro,14.4,28.0,85.7,21.6,1011.1,Seca
2019-09-21,2019,9,21,Neutro,0.0,27.8,83.1,19.2,1006.0,Seca
2019-09-22,2019,9,22,Neutro,15.4,27.5,71.6,25.8,1009.3,Seca
2019-09-23,2019,9,23,Neutro,8.4,28.0,80.0,16.1,1010.1,Seca
2019-09-24,2019,9,24,Neutro,27.8,28.2,74.0,16.9,1020.8,Seca
2019-09-25,2019,9,25,Neutro,28.4,28.1,79.3,18.1,1013.3,Seca
2019-09-26,2019,9,26,Neutro,17.6,27.7,79.5,11.3,1009.0,Seca
2019-09-27,2019,9,27,Neutro,15.1,27.7,66.8,13.4,1013.0,Seca
2019-09-28,2019,9,28,Neutro,0.0,28.9,78.7,11.5,1015.8,Seca
2019-09-29,2019,9,29,Neutro,50.3,26.6,70.5,12.2,1010.0,Seca
2019-09-30,2019,9,30,Neutro,0.0,28.5,70.3,23.3,1008.3,Seca
2019-10-01,2019,10,1,Neutro,30.8,27.8,75.0,12.1,1010.5,Seca
2019-10-02,2019,10,2,Neutro,27.4,27.4,82.7,18.2,1013.6,Seca
2019-10-03,2019,10,3,Neutro,15.8,26.7,70.3,17.0,1007.3,Seca
2019-10-04,2019,10,4,Neutro,0.0,27.3,80.5,16.2,1009.3,Seca
2019-10-05,2019,10,5,Neutro,48.5,28.4,84.8,9.8,1012.4,Seca
2019-10-06,2019,10,6,Neutro,9.8,27.9,73.6,22.0,1011.8,Seca
2019-10-07,2019,10,7,Neutro,28.3,29.4,70.7,16.0,1010.0,Seca
2019-10-08,2019,10,8,Neutro,22.3,28.0,64.2,14.9,1015.2,Seca
2019-10-09,2019,10,9,Neutro,27.6,28.7,71.8,15.6,1011.4,Seca
2019-10-10,2019,10,10,Neutro,34.1,27.7,67.3,21.5,1012.0,Seca
2019-10-11,2019,10,11,Neutro,41.1,27.1,69.7,10.6,1008.2,Seca
2019-10-12,2019,10,12,Neutro,14.8,28.2,76.0,23.2,1011.8,Seca
2019-10-13,2019,10,13,Neutro,18.1,28.6,74.8,16.4,1012.9,Seca
2019-10-14,2019,10,14,Neutro,40.6,28.6,66.1,18.5,1008.5,Seca
2019-10-15,2019,10,15,Neutro,9.3,28.0,67.6,13.3,1011.9,Seca
2019-10-16,2019,10,16,Neutro,0.0,28.9,67.4,15.5,1012.4,Seca
2019-10-17,2019,10,17,Neutro,9.8,27.3,73.6,19.1,1010.6,Seca
2019-10-18,2019,10,18,Neutro,30.8,27.3,78.3,13.0,1011.1,Seca
2019-10-19,2019,10,19,Neutro,0.0,27.8,75.4,18.7,1013.2,Seca
2019-10-20,2019,10,20,Neutro,38.7,27.3,77.7,14.8,1014.7,Seca
2019-10-21,2019,10,21,Neutro,21.6,28.6,75.1,14.6,1008.3,Seca
2019-10-22,2019,10,22,Neutro,35.8,28.6,86.4,13.9,1013.8,Seca
2019-10-23,2019,10,23,Neutro,6.6,27.6,63.7,13.1,1017.4,Seca
2019-10-24,2019,10,24,Neutro,13.9,27.9,75.2,11.7,1014.3,Seca
2019-10-25,2019,10,25,Neutro,20.7,29.2,71.7,19.6,1011.4,Seca
2019-10-26,2019,10,26,Neutro,36.7,27.2,76.3,16.5,1014.3,Seca
2019-10-27,2019,10,27,Neutro,10.0,26.7,86.1,15.4,1012.7,Seca
2019-10-28,2019,10,28,Neutro,0.0,28.0,79.6,17.0,1012.6,Seca
2019-10-29,2019,10,29,Neutro,11.3,26.7,66.5,14.3,1006.4,Seca
2019-10-30,2019,10,30,Neutro,36.8,27.7,64.5,14.9,1013.0,Seca
2019-10-31,2019,10,31,Neutro,85.7,27.7,70.3,24.6,1012.5,Seca
2019-11-01,2019,11,1,Neutro,42.4,27.3,75.0,12.9,1012.1,Seca
2019-11-02,2019,11,2,Neutro,101.7,26.4,72.1,19.4,1011.8,Seca
2019-11-03,2019,11,3,Neutro,43.6,27.0,79.3,18.7,1011.9,Seca
2019-11-04,2019,11,4,Neutro,35.6,26.9,70.2,20.4,1011.6,Seca
2019-11-05,2019,11,5,Neutro,0.0,27.4,66.9,14.3,1012.0,Seca
2019-11-06,2019,11,6,Neutro,63.8,28.7,63.7,14.5,1014.2,Seca
2019-11-07,2019,11,7,Neutro,87.1,27.3,73.8,15.9,1010.4,Seca
2019-11-08,2019,11,8,Neutro,56.5,27.4,61.0,23.9,1015.8,Seca
2019-11-09,2019,11,9,Neutro,49.8,27.6,83.8,32.2,1010.9,Seca
2019-11-10,2019,11,10,Neutro,95.2,27.7,85.0,13.7,1017.7,Seca
2019-11-11,2019,11,11,Neutro,41.3,26.5,71.7,19.4,1007.7,Seca
2019-11-12,2019,11,12,Neutro,60.5,27.9,72.5,15.3,1012.5,Seca
2019-11-13,2019,11,13,Neutro,16.1,26.0,78.7,15.4,1014.9,Seca
2019-11-14,2019,11,14,Neutro,51.4,27.7,67.7,15.8,1016.4,Seca
2019-11-15,2019,11,15,Neutro,25.9,26.8,70.3,22.0,1014.6,Seca
2019-11-16,2019,11,16,Neutro,11.3,27.2,80.7,18.2,1010.5,Seca
2019-11-17,2019,11,17,Neutro,9.0,27.0,79.2,15.6,1009.5,Seca
2019-11-18,2019,11,18,Neutro,5.2,27.1,76.6,13.3,1008.6,Seca
2019-11-19,2019,11,19,Neutro,24.4,27.2,75.7,14.2,1013.9,Seca
2019-11-20,2019,11,20,Neutro,91.8,28.4,78.5,12.2,1009.5,Seca
2019-11-21,2019,11,21,Neutro,16.1,27.2,76.3,14.6,1011.9,Seca
2019-11-22,2019,11,22,Neutro,53.4,28.6,76.6,17.5,1008.0,Seca
2019-11-23,2019,11,23,Neutro,59.2,27.4,77.2,25.0,1013.0,Seca
2019-11-24,2019,11,24,Neutro,0.0,28.0,69.2,17.0,1011.0,Seca
2019-11-25,2019,11,25,Neutro,0.4,27.9,75.7,20.8,1012.5,Seca
2019-11-26,2019,11,26,Neutro,38.1,27.3,69.1,12.2,1008.9,Seca
2019-11-27,2019,11,27,Neutro,4.3,26.9,69.6,32.0,1011.5,Seca
2019-11-28,2019,11,28,Neutro,7.5,28.7,65.9,15.7,1007.1,Seca
2019-11-29,2019,11,29,Neutro,20.4,27.8,70.0,18.1,1012.3,Seca
2019-11-30,2019,11,30,Neutro,84.7,26.1,74.5,14.8,1008.5,Seca
2019-12-01,2019,12,1,Neutro,66.7,27.4,74.2,14.7,1010.4,Transição
2019-12-02,2019,12,2,Neutro,13.3,26.4,68.5,17.8,1013.8,Transição
2019-12-03,2019,12,3,Neutro,42.2,28.3,73.0,22.2,1007.9,Transição
2019-12-04,2019,12,4,Neutro,25.7,28.2,68.1,15.9,1013.9,Transição
2019-12-05,2019,12,5,Neutro,31.1,27.4,76.9,22.6,1014.3,Transição
2019-12-06,2019,12,6,Neutro,63.1,27.8,82.2,14.4,1010.4,Transição
2019-12-07,2019,12,7,Neutro,111.5,27.7,73.0,19.1,1010.7,Transição
2019-12-08,2019,12,8,Neutro,99.5,27.8,77.1,17.5,1012.5,Transição
2019-12-09,2019,12,9,Neutro,23.3,25.9,79.6,16.3,1012.6,Transição
2019-12-10,2019,12,10,Neutro,119.1,26.8,72.7,13.1,1009.8,Transição
2019-12-11,2019,12,11,Neutro,32.1,26.9,75.1,27.5,1008.6,Transição
2019-12-12,2019,12,12,Neutro,47.6,26.1,74.5,26.3,1012.8,Transição
2019-12-13,2019,12,13,Neutro,39.6,27.0,73.1,13.9,1014.1,Transição
2019-12-14,2019,12,14,Neutro,52.9,26.7,72.2,11.3,1013.1,Transição
2019-12-15,2019,12,15,Neutro,59.7,25.3,73.7,15.2,1012.3,Transição
2019-12-16,2019,12,16,Neutro,79.3,27.1,77.7,16.1,1019.7,Transição
2019-12-17,2019,12,17,Neutro,76.9,27.4,72.3,12.4,1008.1,Transição
2019-12-18,2019,12,18,Neutro,24.6,27.1,69.6,16.2,1012.1,Transição
2019-12-19,2019,12,19,Neutro,138.4,27.7,61.5,18.0,1008.9,Transição
2019-12-20,2019,12,20,Neutro,13.9,28.4,68.8,10.9,1013.4,Transição
2019-12-21,2019,12,21,Neutro,120.2,27.2,76.6,26.9,1011.5,Transição
2019-12-22,2019,12,22,Neutro,50.4,27.4,66.8,13.8,1008.8,Transição
2019-12-23,2019,12,23,Neutro,49.3,26.9,70.1,11.1,1012.8,Transição
2019-12-24,2019,12,24,Neutro,20.6,27.6,74.3,11.0,1006.5,Transição
2019-12-25,2019,12,25,Neutro,121.6,27.4,77.1,12.3,1015.0,Transição
2019-12-26,2019,12,26,Neutro,43.7,27.7,71.1,11.4,1013.2,Transição
2019-12-27,2019,12,27,Neutro,1.6,27.2,73.1,25.5,1008.1,Transição
2019-12-28,2019,12,28,Neutro,126.4,27.4,70.0,10.6,1006.1,Transição
2019-12-29,2019,12,29,Neutro,38.1,27.3,72.0,9.8,1014.6,Transição
2019-12-30,2019,12,30,Neutro,45.5,28.3,80.0,12.9,1010.7,Transição
2019-12-31,2019,12,31,Neutro,98.8,27.6,70.7,22.1,1012.9,Transição
2020-01-01,2020,1,1,La Niña Moderada,61.3,24.9,76.6,15.4,1012.4,Transição
2020-01-02,2020,1,2,La Niña Moderada,165.7,26.0,81.8,12.9,1012.5,Transição
2020-01-03,2020,1,3,La Niña Moderada,49.5,26.7,68.2,10.8,1005.0,Transição
2020-01-04,2020,1,4,La Niña Moderada,116.6,26.2,74.4,20.5,1014.8,Transição
2020-01-05,2020,1,5,La Niña Moderada,152.3,26.5,80.5,13.3,1018.3,Transição
2020-01-06,2020,1,6,La Niña Moderada,115.1,25.9,74.7,15.5,1019.8,Transição
2020-01-07,2020,1,7,La Niña Moderada,289.0,26.2,79.5,13.4,1012.2,Transição
2020-01-08,2020,1,8,La Niña Moderada,15.7,26.3,76.9,23.0,1010.6,Transição
2020-01-09,2020,1,9,La Niña Moderada,182.8,26.0,80.5,15.4,1009.6,Transição
2020-01-10,2020,1,10,La Niña Moderada,180.8,26.2,68.3,11.4,1011.1,Transição
2020-01-11,2020,1,11,La Niña Moderada,37.3,27.1,77.7,21.5,1012.5,Transição
2020-01-12,2020,1,12,La Niña Moderada,188.3,25.9,79.0,18.0,1013.5,Transição
2020-01-13,2020,1,13,La Niña Moderada,143.8,26.2,77.1,12.7,1013.4,Transição
2020-01-14,2020,1,14,La Niña Moderada,282.6,25.9,75.2,12.8,1009.8,Transição
2020-01-15,2020,1,15,La Niña Moderada,78.2,25.8,79.9,16.3,1011.4,Transição
2020-01-16,2020,1,16,La Niña Moderada,0.0,25.7,72.7,16.4,1013.5,Transição
2020-01-17,2020,1,17,La Niña Moderada,0.0,26.0,76.6,11.2,1011.1,Transição
2020-01-18,2020,1,18,La Niña Moderada,48.7,25.7,76.7,17.6,1011.9,Transição
2020-01-19,2020,1,19,La Niña Moderada,153.8,26.4,77.9,18.2,1012.9,Transição
2020-01-20,2020,1,20,La Niña Moderada,118.5,26.4,79.6,11.4,1015.2,Transição
2020-01-21,2020,1,21,La Niña Moderada,99.3,26.4,76.6,18.1,1013.3,Transição
